  1.5567207e-001 -5.7640958e-002
  1.6419264e-001 -5.8958704e-002
  1.7291943e-001 -6.0203048e-002
  1.8185028e-001 -6.1368082e-002
  1.9098301e-001 -6.2448012e-002
  2.0031534e-001 -6.3437204e-002
  2.0984499e-001 -6.4330217e-002
  2.1956959e-001 -6.5121844e-002
  2.2948676e-001 -6.5807152e-002
  2.3959403e-001 -6.6381515e-002
  2.4988893e-001 -6.6840650e-002
  2.6036891e-001 -6.7180655e-002
  2.7103137e-001 -6.7398038e-002
  2.8187370e-001 -6.7489749e-002
  2.9289322e-001 -6.7453212e-002
  3.0408720e-001 -6.7286346e-002
  3.1545289e-001 -6.6987594e-002
  3.2698749e-001 -6.6555946e-002
  3.3868813e-001 -6.5990954e-002
  3.5055195e-001 -6.5292751e-002
  3.6257601e-001 -6.4462068e-002
  3.7475734e-001 -6.3500241e-002
  3.8709295e-001 -6.2409219e-002
  3.9957977e-001 -6.1191574e-002
  4.1221475e-001 -5.9850499e-002
  4.2499475e-001 -5.8389806e-002
  4.3791662e-001 -5.6813927e-002
  4.5097718e-001 -5.5127904e-002
  4.6417321e-001 -5.3337379e-002
  4.7750144e-001 -5.1448583e-002
  4.9095858e-001 -4.9468319e-002
  5.0454133e-001 -4.7403945e-002
  5.1824633e-001 -4.5263354e-002
  5.3207019e-001 -4.3054948e-002
  5.4600950e-001 -4.0787616e-002
  5.6006083e-001 -3.8470705e-002
  5.7422071e-001 -3.6113987e-002
  5.8848564e-001 -3.3727637e-002
  6.0285211e-001 -3.1322188e-002
  6.1731657e-001 -2.8908506e-002
  6.3187545e-001 -2.6497750e-002
  6.4652516e-001 -2.4101336e-002
  6.6126208e-001 -2.1730900e-002
  6.7608258e-001 -1.9398258e-002
  6.9098301e-001 -1.7115371e-002
  7.0595967e-001 -1.4894303e-002
  7.2100889e-001 -1.2747181e-002
  7.3612695e-001 -1.0686162e-002
  7.5131011e-001 -8.7233896e-003
  7.6655464e-001 -6.8709574e-003
  7.8185676e-001 -5.1408732e-003
  7.9721270e-001 -3.5450220e-003
  8.1261869e-001 -2.0951315e-003
  8.2807090e-001 -8.0273780e-004
  8.4356553e-001  3.2084627e-004
  8.5909877e-001  1.2645626e-003
  8.7466677e-001  2.0176370e-003
  8.9026569e-001  2.5696064e-003
  9.0589169e-001  2.9103451e-003
  9.2154090e-001  3.0300886e-003
  9.3720948e-001  2.9194553e-003
  9.5289355e-001  2.5694669e-003
  9.6858924e-001  1.9715662e-003
  9.8429268e-001  1.1176335e-003
  1.0000000e+000  0.0000000e+000
